rho,rho_u,rho_v,rho_E
1.177000,122.486481,-0.273360,259802.765625
1.177198,122.565857,-0.310475,259869.765625
1.177021,122.481720,-0.330371,259808.828125
1.177234,122.572189,-0.348005,259881.203125
1.177027,122.476112,-0.347000,259809.937500
1.177261,122.577354,-0.352002,259889.906250
1.177023,122.466652,-0.342399,259807.859375
1.177283,122.580566,-0.349966,259896.718750
1.177007,122.454430,-0.343538,259801.671875
1.177290,122.584885,-0.360554,259899.078125
1.176965,122.443268,-0.354091,259788.093750
1.177272,122.594124,-0.370160,259894.671875
1.176893,122.434166,-0.345499,259765.937500
1.177234,122.607300,-0.341841,259884.890625
1.176806,122.424187,-0.280637,259738.765625
1.177194,122.621223,-0.246659,259874.406250
1.176715,122.408852,-0.144551,259710.390625
1.177160,122.633781,-0.085368,259865.750000
1.176625,122.387314,0.048858,259681.234375
1.177132,122.648033,0.122890,259859.156250
1.176531,122.362236,0.282241,259650.734375
1.177108,122.668274,0.373889,259854.468750
1.176433,122.336258,0.567290,259618.609375
1.177087,122.701241,0.702978,259852.468750
1.176325,122.315231,0.953166,259584.156250
1.177062,122.757683,1.176913,259852.265625
1.176192,122.311996,1.503027,259543.750000
1.177011,122.858070,1.865858,259849.875000
1.175999,122.353127,2.265996,259490.250000
1.176897,123.036552,2.826760,259838.890625
1.175697,122.488312,3.272397,259414.390625
1.176666,123.351181,4.114692,259810.562500
1.175202,122.809914,4.555032,259301.140625
1.176215,123.900604,5.801897,259746.750000
1.174348,123.482407,6.160716,259120.828125
1.175354,124.843086,7.952055,259610.828125
1.172860,124.763168,8.115721,258822.187500
1.173810,126.390915,10.510625,259346.781250
1.170393,126.963737,10.338498,258343.546875
1.171316,128.745422,13.128909,258898.625000
1.166745,130.257217,12.554390,257654.140625
1.167793,131.972977,15.124080,258246.734375
1.162277,134.310089,14.309588,256827.109375
1.163390,135.938736,16.172377,257421.640625
1.157405,138.729553,15.253697,255938.937500
1.158408,140.341248,16.262772,256483.484375
1.152410,143.219315,15.261099,255035.375000
1.153185,144.838287,15.491513,255497.921875
1.147515,147.540619,14.371888,254151.687500
1.148072,149.120209,13.970530,254533.109375
1.142972,151.475616,12.697307,253332.484375
1.143417,152.929688,11.805333,253656.453125
1.139037,154.828308,10.361130,252624.406250
1.139511,156.063828,9.094742,252922.906250
1.135943,157.433075,7.484458,252069.343750
1.136610,158.363831,5.941432,252380.187500
1.133905,159.154053,4.196918,251707.843750
1.134912,159.715027,2.475247,252065.734375
1.133066,159.902634,0.658132,251565.718750
1.134515,160.060074,-1.136621,251996.093750
1.133484,159.641815,-2.944166,251654.515625
1.135457,159.386734,-4.699491,252180.078125
1.135168,158.378235,-6.405833,251978.140625
1.137674,157.735336,-8.009702,252605.968750
1.137980,156.177490,-9.533871,252507.609375
1.140970,155.200867,-10.887525,253232.093750
1.141714,153.148270,-12.173937,253202.453125
1.145142,151.907486,-13.188396,254021.031250
1.146166,149.429398,-14.207747,254025.718750
1.149953,148.013077,-14.793373,254927.421875
1.151046,145.211868,-15.546022,254921.265625
1.155076,143.719162,-15.604402,255886.703125
1.156011,140.741684,-16.115509,255822.750000
1.160195,139.255386,-15.536659,256836.343750
1.160755,136.313828,-15.844531,256675.359375
1.165019,134.876434,-14.548087,257722.109375
1.164998,132.263428,-14.687209,257433.828125
1.169230,130.882309,-12.728271,258485.281250
1.168487,128.912277,-12.721322,258058.031250
1.172473,127.628479,-10.394849,259060.468750
1.171058,126.457428,-10.277136,258520.484375
1.174531,125.396164,-8.038023,259409.968750
1.172720,124.868652,-7.883005,258820.218750
1.175642,124.032631,-6.003231,259582.328125
1.173710,123.923149,-5.861432,258999.640625
1.176142,123.265938,-4.409785,259642.937500
1.174283,123.388283,-4.292936,259105.546875
1.176301,122.867233,-3.220296,259644.484375
1.174628,123.097023,-3.118756,259173.250000
1.176302,122.681870,-2.338914,259623.062500
1.174868,122.944199,-2.244596,259225.968750
1.176256,122.612167,-1.683234,259601.328125
1.175076,122.864868,-1.601673,259278.078125
1.176233,122.597435,-1.209546,259592.328125
1.175293,122.819534,-1.152994,259337.484375
1.176264,122.602158,-0.895030,259601.906250
1.175540,122.787766,-0.868255,259406.859375
1.176360,122.611572,-0.708286,259630.781250
1.175816,122.764130,-0.700942,259485.562500
1.176512,122.623779,-0.599970,259676.750000
1.176115,122.749916,-0.594746,259572.406250
1.176710,122.640457,-0.521735,259737.265625
1.176433,122.744560,-0.508915,259666.218750
1.176950,122.658928,-0.450877,259809.984375
1.176770,122.742188,-0.435562,259765.421875
1.177218,122.672592,-0.395506,259890.906250
1.177109,122.736237,-0.389625,259865.312500
1.177493,122.677734,-0.372394,259972.687500
1.177428,122.725136,-0.380325,259958.546875
1.177747,122.676437,-0.380201,260048.015625
1.177704,122.713013,-0.393051,260039.125000
1.177960,122.674820,-0.394618,260110.843750
1.177923,122.705864,-0.398129,260103.187500
1.178117,122.678696,-0.388709,260157.828125
1.178074,122.706757,-0.377524,260148.000000
1.178210,122.688515,-0.358038,260186.062500
1.178153,122.713150,-0.340961,260171.890625
1.178234,122.699425,-0.324317,260194.593750
1.178162,122.718155,-0.315852,260175.062500
1.178197,122.705444,-0.313212,260184.093750
1.178108,122.717812,-0.319006,260158.906250
1.178102,122.705605,-0.328281,260155.906250
1.177995,122.714172,-0.339242,260125.218750
1.177952,122.704750,-0.346262,260111.437500
1.177827,122.713547,-0.347505,260075.453125
1.177750,122.709373,-0.339914,260052.109375
1.177606,122.719940,-0.324812,260010.484375
1.177500,122.719978,-0.303603,259979.015625
1.177342,122.730614,-0.280296,259933.546875
1.177219,122.731117,-0.258151,259897.015625
1.177060,122.738228,-0.240431,259850.671875
1.176933,122.735909,-0.228402,259813.000000
1.176784,122.738007,-0.221705,259769.015625
1.176666,122.733147,-0.217816,259733.453125
1.176532,122.732643,-0.213449,259693.859375
1.176425,122.728310,-0.204928,259661.718750
1.176307,122.729042,-0.189800,259626.984375
1.176213,122.728043,-0.167176,259599.093750
1.176113,122.730934,-0.138170,259569.890625
1.176036,122.731857,-0.105614,259547.250000
1.175960,122.734383,-0.073865,259524.843750
1.175908,122.733864,-0.046775,259509.187500
1.175859,122.732964,-0.027696,259494.703125
1.175833,122.728477,-0.017829,259486.593750
1.175815,122.723579,-0.016305,259480.687500
1.175817,122.716202,-0.020765,259480.671875
1.175829,122.709534,-0.027420,259483.359375
1.175858,122.701889,-0.032632,259491.328125
1.175897,122.695862,-0.033968,259502.062500
1.175949,122.689873,-0.029346,259517.062500
1.176008,122.685341,-0.021396,259533.984375
1.176076,122.680511,-0.009513,259553.562500
1.176147,122.676315,-0.000557,259573.921875
1.176220,122.670959,0.006535,259595.140625
1.176292,122.665352,0.006506,259615.984375
1.176362,122.657974,0.000498,259636.093750
1.176432,122.651390,-0.008799,259655.156250
1.176489,122.643188,-0.022737,259672.328125
1.176541,122.637177,-0.030075,259687.734375
1.176593,122.631165,-0.037414,259699.718750
1.176645,122.625153,-0.044752,259698.812500
1.176600,122.561775,0.000000,259692.437500
1.176600,122.561775,0.000000,259692.437500
1.176897,122.493141,0.169716,259773.125000
1.176580,122.557304,0.077342,259686.296875
1.176868,122.497330,0.164460,259765.046875
1.176583,122.551651,0.102923,259686.343750
1.176830,122.502617,0.132188,259754.359375
1.176588,122.541924,0.099196,259686.781250
1.176776,122.507332,0.100928,259738.796875
1.176579,122.535324,0.100799,259683.468750
1.176714,122.515152,0.103146,259721.421875
1.176556,122.532455,0.129954,259676.546875
1.176660,122.520882,0.136831,259706.093750
1.176532,122.530991,0.169763,259669.171875
1.176620,122.526947,0.170428,259694.875000
1.176513,122.531952,0.189868,259663.640625
1.176595,122.532616,0.175251,259687.921875
1.176505,122.532013,0.175584,259661.093750
1.176587,122.536568,0.151708,259686.156250
1.176513,122.530876,0.145736,259663.515625
1.176605,122.538040,0.129342,259691.640625
1.176544,122.526901,0.132252,259672.500000
1.176646,122.537384,0.131928,259703.484375
1.176593,122.522514,0.144807,259686.109375
1.176696,122.538971,0.152496,259718.500000
1.176644,122.521324,0.161172,259701.328125
1.176747,122.544617,0.158430,259734.203125
1.176696,122.523567,0.147297,259716.843750
1.176806,122.551949,0.123768,259752.359375
1.176759,122.524940,0.092234,259735.687500
1.176886,122.555878,0.055298,259776.500000
1.176843,122.521523,0.018615,259760.484375
1.176988,122.555069,-0.014087,259806.609375
1.176941,122.514526,-0.039526,259788.406250
1.177093,122.553307,-0.057919,259837.671875
1.177032,122.507904,-0.070138,259814.468750
1.177188,122.554169,-0.081264,259865.687500
1.177107,122.503372,-0.093222,259836.234375
1.177269,122.557236,-0.112952,259890.171875
1.177169,122.499283,-0.138336,259854.421875
1.177343,122.560532,-0.174325,259912.140625
1.177220,122.494080,-0.212293,259869.031250
1.177403,122.563751,-0.255637,259930.328125
1.177250,122.488579,-0.290402,259877.265625
1.177439,122.568672,-0.323194,259941.500000
1.177250,122.483856,-0.338724,259876.718750
1.177449,122.575600,-0.351464,259945.296875
1.177226,122.479523,-0.345933,259869.109375
1.177443,122.583611,-0.346071,259944.296875
1.177184,122.473633,-0.332141,259856.234375
1.177424,122.591949,-0.335123,259939.593750
1.177124,122.467186,-0.324972,259837.593750
1.177385,122.603233,-0.337540,259929.125000
1.177033,122.462593,-0.328213,259810.312500
1.177317,122.620071,-0.340006,259910.765625
1.176910,122.460907,-0.313697,259773.578125
1.177227,122.642265,-0.306173,259886.390625
1.176768,122.460228,-0.244995,259731.234375
1.177132,122.668480,-0.207390,259861.265625
1.176622,122.458862,-0.107626,259687.937500
1.177046,122.699615,-0.045030,259839.031250
1.176478,122.458176,0.083509,259645.250000
1.176970,122.739632,0.161291,259820.828125
1.176336,122.461502,0.310415,259603.218750
1.176901,122.794098,0.406415,259806.406250
1.176189,122.473160,0.583747,259560.781250
1.176836,122.870811,0.724241,259796.156250
1.176031,122.501808,0.950312,259516.500000
1.176764,122.984489,1.177957,259787.859375
1.175838,122.565521,1.469217,259465.265625
1.176656,123.160728,1.830286,259776.312500
1.175568,122.697487,2.182478,259398.937500
1.176470,123.439011,2.724559,259754.281250
1.175170,122.952354,3.109455,259307.031250
1.176151,123.878914,3.893465,259712.109375
1.174557,123.421608,4.266130,259174.671875
1.175600,124.571541,5.376159,259632.328125
1.173578,124.254295,5.677644,258974.421875
1.174650,125.652679,7.200453,259481.546875
1.172001,125.669212,7.348982,258663.625000
1.173064,127.295364,9.303759,259210.156250
1.169555,127.908257,9.197430,258194.062500
1.170608,129.660385,11.423800,258767.968750
1.166096,131.082260,11.006140,257543.140625
1.167176,132.803940,13.106838,258130.062500
1.161843,134.941116,12.476215,256753.656250
1.162895,136.585236,14.082973,257320.625000
1.157133,139.133530,13.337170,255885.703125
1.158037,140.729614,14.285809,256393.718750
1.152245,143.371124,13.450371,254986.015625
1.152925,144.934174,13.753232,255412.500000
1.147422,147.426559,12.809940,254095.671875
1.147903,148.922180,12.561903,254445.781250
1.142930,151.100174,11.486195,253264.515625
1.143320,152.458939,10.797153,253562.968750
1.139034,154.213852,9.574997,252542.640625
1.139471,155.356750,8.543674,252820.875000
1.135967,156.615494,7.177279,251973.343750
1.136606,157.466278,5.890168,252267.125000
1.133938,158.179352,4.402810,251595.531250
1.134916,158.679245,2.946138,251936.703125
1.133079,158.822739,1.386377,251432.609375
1.134488,158.940247,-0.146110,251844.593750
1.133444,158.510803,-1.709409,251495.328125
1.135363,158.237762,-3.215607,252000.328125
1.135047,157.250732,-4.703658,251789.593750
1.137494,156.609695,-6.081229,252397.078125
1.137776,155.106247,-7.425947,252294.421875
1.140709,154.148163,-8.585608,253001.390625
1.141438,152.184540,-9.743114,252974.500000
1.144811,150.975296,-10.605836,253777.859375
1.145831,148.624435,-11.556268,253793.406250
1.149558,147.247192,-12.045745,254681.156250
1.150658,144.613647,-12.793630,254694.953125
1.154619,143.161163,-12.832909,255645.703125
1.155575,140.389755,-13.400243,255611.015625
1.159662,138.944077,-12.914814,256604.734375
1.160262,136.232986,-13.323473,256481.828125
1.164380,134.851822,-12.273829,257498.578125
1.164434,132.453369,-12.526236,257257.328125
1.168460,131.174667,-10.978544,258267.218750
1.167849,129.336731,-11.051868,257894.500000
1.171620,128.195175,-9.232159,258855.500000
1.170385,127.033279,-9.126739,258370.875000
1.173752,126.059807,-7.350030,259242.546875
1.172123,125.473297,-7.167473,258701.578125
1.175030,124.665787,-5.633794,259463.703125
1.173265,124.473083,-5.456451,258922.687500
1.175720,123.811470,-4.234018,259572.625000
1.174007,123.848953,-4.089984,259070.656250
1.176055,123.310913,-3.158944,259616.203125
1.174507,123.463982,-3.042243,259174.718750
1.176204,123.029442,-2.347117,259629.140625
1.174873,123.227165,-2.247065,259256.171875
1.176277,122.877876,-1.735800,259634.109375
1.175177,123.079216,-1.653737,259329.671875
1.176342,122.798058,-1.291272,259644.515625
1.175462,122.981499,-1.236771,259403.234375
1.176433,122.754013,-0.996735,259666.828125
1.175748,122.911026,-0.973508,259480.421875
1.176562,122.726906,-0.825545,259701.890625
1.176040,122.857986,-0.822663,259560.921875
1.176724,122.710419,-0.730449,259747.906250
1.176335,122.819710,-0.729580,259644.109375
1.176914,122.703613,-0.662234,259803.343750
1.176633,122.794746,-0.651687,259729.890625
1.177127,122.703651,-0.595252,259866.562500
1.176934,122.777855,-0.578400,259817.093750
1.177355,122.704926,-0.535187,259934.343750
1.177227,122.763069,-0.523604,259902.281250
1.177582,122.703201,-0.499250,260001.296875
1.177495,122.747566,-0.498294,259980.171875
1.177789,122.698044,-0.488539,260061.703125
1.177724,122.732132,-0.490638,260046.250000
1.177957,122.692398,-0.481007,260111.125000
1.177903,122.720444,-0.472278,260097.921875
1.178079,122.690994,-0.449857,260147.265625
1.178024,122.716240,-0.424507,260133.281250
1.178147,122.696014,-0.389900,260167.734375
1.178082,122.718521,-0.356627,260150.812500
1.178157,122.703918,-0.323026,260171.359375
1.178080,122.722038,-0.297212,260150.218750
1.178110,122.709450,-0.277353,260157.953125
1.178018,122.721710,-0.266656,260132.015625
1.178010,122.709618,-0.260605,260128.265625
1.177900,122.717850,-0.257622,260096.828125
1.177855,122.707977,-0.252404,260082.328125
1.177727,122.715813,-0.242821,260045.281250
1.177646,122.710640,-0.226019,260020.609375
1.177497,122.720375,-0.202840,259977.625000
1.177386,122.719887,-0.174700,259944.578125
1.177223,122.730446,-0.145664,259897.625000
1.177096,122.731468,-0.118829,259859.875000
1.176933,122.739487,-0.097992,259812.625000
1.176804,122.738441,-0.084440,259774.359375
1.176654,122.741829,-0.078128,259730.187500
1.176535,122.738129,-0.076701,259694.718750
1.176404,122.738525,-0.076850,259655.718750
1.176300,122.734520,-0.074719,259624.562500
1.176187,122.735146,-0.067440,259591.265625
1.176099,122.733551,-0.053663,259565.281250
1.176009,122.735870,-0.034126,259538.734375
1.175944,122.736374,-0.011275,259519.515625
1.175881,122.738670,0.010925,259501.140625
1.175843,122.738052,0.028563,259489.859375
1.175811,122.737617,0.038414,259480.296875
1.175802,122.733719,0.039022,259477.156250
1.175801,122.729401,0.031161,259476.234375
1.175819,122.722389,0.017249,259480.921875
1.175845,122.715584,0.001209,259487.828125
1.175886,122.707336,-0.013168,259499.453125
1.175936,122.700539,-0.023013,259513.218750
1.175996,122.693199,-0.025794,259530.281250
1.176060,122.687775,-0.023962,259548.734375
1.176129,122.682205,-0.016380,259568.828125
1.176200,122.678230,-0.009911,259588.968750
1.176269,122.673607,-0.003867,259609.156250
1.176334,122.669601,-0.003161,259628.187500
1.176397,122.664078,-0.007371,259646.187500
1.176456,122.659309,-0.014264,259662.437500
1.176505,122.653236,-0.025407,259677.250000
1.176548,122.648010,-0.028913,259690.171875
1.176592,122.642784,-0.032420,259700.937500
1.176635,122.637558,-0.035927,259700.156250
1.176600,122.561775,0.000000,259692.437500
1.176600,122.561775,0.000000,259692.437500
1.176839,122.515518,0.175133,259758.484375
1.176608,122.559113,0.080782,259694.531250
1.176833,122.517296,0.169336,259756.843750
1.176626,122.555740,0.109084,259699.421875
1.176823,122.518547,0.140429,259753.890625
1.176638,122.547218,0.109334,259702.296875
1.176792,122.518509,0.110516,259744.796875
1.176631,122.540329,0.110631,259699.328125
1.176746,122.522194,0.112135,259731.593750
1.176605,122.537178,0.138784,259691.437500
1.176700,122.525925,0.143431,259718.343750
1.176576,122.536392,0.173918,259682.843750
1.176663,122.532127,0.171164,259708.015625
1.176555,122.538651,0.187921,259676.843750
1.176640,122.538872,0.170008,259701.750000
1.176548,122.539635,0.166794,259674.781250
1.176637,122.542992,0.139062,259701.546875
1.176564,122.537659,0.129095,259679.343750
1.176666,122.542877,0.108837,259710.171875
1.176611,122.531166,0.107423,259692.484375
1.176726,122.539299,0.102823,259727.265625
1.176682,122.523743,0.111088,259712.734375
1.176802,122.538765,0.114631,259749.656250
1.176762,122.521072,0.119560,259736.125000
1.176881,122.543892,0.113754,259773.828125
1.176843,122.523247,0.100001,259760.375000
1.176968,122.551743,0.074720,259800.328125
1.176932,122.524963,0.042225,259787.187500
1.177072,122.555702,0.005236,259831.671875
1.177040,122.520905,-0.030831,259818.562500
1.177194,122.553688,-0.062440,259867.500000
1.177155,122.512100,-0.086405,259851.593750
1.177315,122.550240,-0.102786,259902.859375
1.177258,122.504181,-0.112585,259881.093750
1.177418,122.550583,-0.120935,259933.250000
1.177337,122.500130,-0.129753,259904.234375
1.177499,122.555122,-0.145525,259958.031250
1.177396,122.498070,-0.166558,259921.531250
1.177565,122.560837,-0.197558,259978.078125
1.177436,122.495071,-0.230081,259932.968750
1.177610,122.565765,-0.267450,259991.843750
1.177447,122.490585,-0.296282,259935.859375
1.177625,122.571342,-0.322776,259996.890625
1.177423,122.486305,-0.332454,259928.312500
1.177609,122.579262,-0.339102,259992.796875
1.177369,122.483437,-0.328366,259911.890625
1.177570,122.589935,-0.322815,259982.515625
1.177293,122.481430,-0.304309,259889.171875
1.177514,122.603630,-0.301990,259967.390625
1.177193,122.481171,-0.287994,259859.609375
1.177434,122.622025,-0.295604,259945.625000
1.177060,122.483925,-0.283506,259820.453125
1.177323,122.646873,-0.291236,259915.250000
1.176892,122.490448,-0.264038,259771.343750
1.177187,122.678360,-0.253744,259878.359375
1.176703,122.500435,-0.194541,259716.218750
1.177045,122.717514,-0.155742,259840.531250
1.176509,122.514755,-0.061335,259660.312500
1.176912,122.767822,0.001303,259806.375000
1.176318,122.537598,0.120902,259606.125000
1.176789,122.834770,0.198025,259777.171875
1.176129,122.573738,0.334569,259553.500000
1.176672,122.924774,0.429836,259752.343750
1.175931,122.629112,0.589745,259500.640625
1.176553,123.047234,0.729199,259730.781250
1.175714,122.715637,0.931402,259444.765625
1.176415,123.219200,1.155954,259708.968750
1.175446,122.856628,1.414470,259379.671875
1.176220,123.470947,1.767509,259679.765625
1.175081,123.091438,2.075730,259295.921875
1.175922,123.845299,2.599327,259634.234375
1.174562,123.477074,2.926843,259182.140625
1.175457,124.400436,3.671977,259560.906250
1.173805,124.097427,3.972880,259023.796875
1.174736,125.217834,5.007340,259442.890625
1.172683,125.076004,5.226976,258797.312500
1.173614,126.409882,6.615364,259251.500000
1.171009,126.577690,6.687471,258468.171875
1.171911,128.108688,8.429367,258949.203125
1.168593,128.768036,8.282224,258002.703125
1.169475,130.420197,10.226877,258504.218750
1.165359,131.706619,9.825372,257391.187500
1.166272,133.361771,11.648604,257908.921875
1.161484,135.228058,11.047377,256671.234375
1.162405,136.835205,12.444889,257184.359375
1.157229,139.077133,11.715453,255891.781250
1.158070,140.642624,12.540016,256369.234375
1.152827,143.012161,11.716090,255091.687500
1.153521,144.537292,11.968649,255512.250000
1.148495,146.817627,11.049273,254308.015625
1.149057,148.268280,10.807415,254672.421875
1.144483,150.294403,9.778897,253586.187500
1.144993,151.609665,9.140135,253912.046875
1.141031,153.264771,7.992898,252970.500000
1.141600,154.374588,7.047750,253282.078125
1.138348,155.577332,5.783513,252498.015625
1.139104,156.412933,4.612010,252824.218750
1.136614,157.107559,3.249915,252200.046875
1.137667,157.614624,1.930072,252565.656250
1.135925,157.773239,0.511148,252090.937500
1.137350,157.922531,-0.871464,252514.390625
1.136315,157.539429,-2.285483,252174.406250
1.138179,157.322800,-3.636321,252674.671875
1.137789,156.412155,-4.973146,252453.546875
1.140118,155.849228,-6.196513,253041.343750
1.140256,154.451874,-7.393461,252912.781250
1.143024,153.588516,-8.406475,253588.125000
1.143556,151.763748,-9.423352,253523.281250
1.146724,150.659882,-10.153790,254284.359375
1.147501,148.485870,-10.972692,254252.671875
1.150991,147.213989,-11.353464,255088.250000
1.151826,144.798859,-11.977962,255050.625000
1.155527,143.436752,-11.945910,255939.671875
1.156220,140.921631,-12.393970,255856.296875
1.160029,139.533997,-11.895593,256777.781250
1.160409,137.094879,-12.185656,256618.890625
1.164234,135.726257,-11.204487,257552.921875
1.164177,133.564667,-11.347356,257302.296875
1.167906,132.251266,-9.954976,258222.046875
1.167358,130.547379,-9.963504,257879.656250
1.170840,129.341400,-8.348742,258748.828125
1.169854,128.173233,-8.257860,258336.046875
1.172950,127.139259,-6.668632,259120.312500
1.171679,126.442673,-6.537993,258673.515625
1.174350,125.592331,-5.151657,259360.187500
1.172960,125.244812,-5.027824,258914.500000
1.175228,124.555717,-3.914706,259504.890625
1.173850,124.437477,-3.813676,259086.109375
1.175758,123.880844,-2.962539,259588.000000
1.174481,123.899368,-2.878346,259212.562500
1.176081,123.450974,-2.241520,259636.609375
1.174954,123.541946,-2.165716,259313.031250
1.176293,123.181572,-1.696470,259670.109375
1.175338,123.303352,-1.632292,259400.593750
1.176458,123.013786,-1.299177,259700.890625
1.175675,123.140602,-1.257345,259482.609375
1.176612,122.907028,-1.037310,259735.000000
1.175985,123.024849,-1.022907,259562.109375
1.176768,122.835869,-0.888500,259773.640625
1.176275,122.939514,-0.892192,259638.718750
1.176928,122.787285,-0.809434,259815.843750
1.176547,122.876747,-0.813284,259712.265625
1.177092,122.756042,-0.752016,259861.031250
1.176802,122.832588,-0.744013,259783.421875
1.177259,122.737740,-0.690057,259908.718750
1.177045,122.802307,-0.672539,259852.062500
1.177427,122.727463,-0.627727,259957.296875
1.177268,122.780319,-0.611722,259916.015625
1.177584,122.720146,-0.582061,260003.093750
1.177465,122.761940,-0.573955,259972.218750
1.177721,122.712578,-0.556397,260042.687500
1.177627,122.744751,-0.549853,260018.203125
1.177830,122.704674,-0.531197,260073.843750
1.177751,122.730537,-0.512957,260053.328125
1.177904,122.699684,-0.480552,260095.656250
1.177831,122.722549,-0.444497,260076.421875
1.177940,122.700874,-0.398514,260106.343750
1.177866,122.721825,-0.352920,260086.515625
1.177932,122.706566,-0.306195,260104.656250
1.177852,122.724297,-0.266566,260082.593750
1.177881,122.711868,-0.232842,260090.000000
1.177791,122.724403,-0.208345,260064.578125
1.177786,122.712555,-0.189052,260061.796875
1.177683,122.720703,-0.174000,260032.078125
1.177644,122.710419,-0.157949,260019.343750
1.177522,122.717285,-0.138945,259984.171875
1.177448,122.711128,-0.114377,259961.578125
1.177307,122.719711,-0.084677,259920.796875
1.177204,122.718376,-0.051230,259890.125000
1.177050,122.728447,-0.018054,259845.734375
1.176932,122.729485,0.011555,259810.750000
1.176780,122.737961,0.033898,259766.703125
1.176663,122.737785,0.047419,259731.859375
1.176524,122.742027,0.052041,259691.281250
1.176418,122.739227,0.049994,259659.515625
1.176299,122.740211,0.044439,259624.359375
1.176209,122.736496,0.039426,259597.203125
1.176110,122.736870,0.037972,259567.937500
1.176037,122.734863,0.041965,259546.437500
1.175963,122.736588,0.051073,259524.515625
1.175914,122.736534,0.063237,259510.187500
1.175868,122.738396,0.075033,259496.859375
1.175848,122.737923,0.082713,259490.921875
1.175834,122.737907,0.083291,259486.593750
1.175842,122.734673,0.075279,259488.453125
1.175855,122.731194,0.059421,259492.109375
1.175887,122.724792,0.037856,259500.671875
1.175923,122.718529,0.014634,259510.859375
1.175973,122.710197,-0.006273,259524.734375
1.176027,122.703133,-0.022046,259540.046875
1.176089,122.695091,-0.029772,259557.687500
1.176153,122.689224,-0.031665,259575.968750
1.176219,122.683304,-0.026559,259594.984375
1.176283,122.679695,-0.021141,259613.171875
1.176343,122.675835,-0.014900,259630.718750
1.176396,122.673615,-0.012658,259646.390625
1.176445,122.670357,-0.014465,259660.843750
1.176490,122.667679,-0.018790,259673.046875
1.176528,122.663956,-0.027125,259684.296875
1.176558,122.659714,-0.027431,259693.593750
1.176589,122.655472,-0.027737,259702.281250
1.176620,122.651230,-0.028043,259701.671875
1.176600,122.561775,0.000000,259692.437500
1.176600,122.561775,0.000000,259692.437500
1.176774,122.538887,0.173047,259741.593750
1.176631,122.561569,0.082447,259701.625000
1.176792,122.538101,0.168572,259746.859375
1.176664,122.560593,0.113487,259711.250000
1.176813,122.535057,0.145755,259752.515625
1.176687,122.553482,0.118787,259717.421875
1.176810,122.530495,0.120123,259751.343750
1.176687,122.546181,0.121347,259716.421875
1.176787,122.529678,0.123016,259744.375000
1.176666,122.542328,0.149105,259710.000000
1.176757,122.531212,0.152012,259735.593750
1.176642,122.541763,0.179526,259702.765625
1.176731,122.536995,0.173807,259728.671875
1.176627,122.544868,0.187153,259698.578125
1.176717,122.544510,0.166146,259725.250000
1.176627,122.546570,0.158960,259698.843750
1.176724,122.548500,0.127226,259727.843750
1.176653,122.543350,0.112534,259706.265625
1.176765,122.546486,0.087850,259739.671875
1.176714,122.534180,0.081063,259723.265625
1.176840,122.540207,0.071201,259761.218750
1.176803,122.523933,0.073731,259748.515625
1.176935,122.537376,0.072271,259788.968750
1.176903,122.519661,0.072432,259777.671875
1.177033,122.542030,0.063033,259818.562500
1.177001,122.521927,0.046523,259807.171875
1.177135,122.550560,0.019957,259849.609375
1.177105,122.524109,-0.012565,259838.031250
1.177249,122.554710,-0.048573,259884.062500
1.177220,122.519493,-0.083017,259871.796875
1.177377,122.551682,-0.112394,259921.546875
1.177340,122.509132,-0.133660,259905.921875
1.177500,122.546547,-0.147135,259957.359375
1.177443,122.499733,-0.153716,259935.437500
1.177601,122.546326,-0.158287,259987.093750
1.177517,122.496048,-0.162893,259957.109375
1.177674,122.552246,-0.173662,260009.531250
1.177564,122.496017,-0.188991,259971.218750
1.177726,122.560310,-0.213507,260025.687500
1.177588,122.495201,-0.239118,259977.921875
1.177752,122.567078,-0.268916,260034.000000
1.177578,122.491692,-0.290379,259974.562500
1.177744,122.573296,-0.309464,260032.359375
1.177530,122.487892,-0.312421,259960.093750
1.177703,122.582092,-0.312668,260021.062500
1.177450,122.486221,-0.296512,259936.046875
1.177638,122.595329,-0.285290,260003.234375
1.177346,122.487732,-0.262415,259905.593750
1.177554,122.613914,-0.255001,259980.343750
1.177218,122.492775,-0.237460,259868.000000
1.177445,122.638618,-0.240450,259950.750000
1.177055,122.501755,-0.226099,259820.953125
1.177305,122.670410,-0.230463,259912.625000
1.176857,122.514908,-0.203479,259763.671875
1.177140,122.709755,-0.191954,259867.937500
1.176638,122.533302,-0.136775,259700.500000
1.176970,122.759903,-0.099653,259822.734375
1.176414,122.560219,-0.013653,259637.015625
1.176808,122.826256,0.044987,259781.890625
1.176194,122.601677,0.152199,259575.984375
1.176657,122.916061,0.223667,259746.781250
1.175973,122.663742,0.343985,259516.906250
1.176512,123.036140,0.432305,259716.734375
1.175743,122.753052,0.571588,259457.718750
1.176362,123.196640,0.701103,259689.750000
1.175486,122.883018,0.876595,259394.828125
1.176186,123.416412,1.084837,259661.750000
1.175170,123.080223,1.309344,259321.328125
1.175944,123.728783,1.633424,259625.062500
1.174745,123.387833,1.900419,259227.312500
1.175588,124.179192,2.372371,259570.000000
1.174151,123.864182,2.654333,259101.156250
1.175054,124.823906,3.309171,259485.140625
1.173309,124.588097,3.567018,258928.671875
1.174259,125.735931,4.449429,259354.218750
1.172106,125.668640,4.640659,258689.015625
